DAY,MONTH,YEAR,TYPE,NUMBER
4,04,2014,Star,10
4,04,2014,Star,11
1,04,2014,Number,16
1,04,2014,Number,18
1,04,2014,Number,26
1,04,2014,Number,38
1,04,2014,Number,44
1,04,2014,Star,8
1,04,2014,Star,10
28,03,2014,Number,3
28,03,2014,Number,4
28,03,2014,Number,19
28,03,2014,Number,28
28,03,2014,Number,43
28,03,2014,Star,3
28,03,2014,Star,7
25,03,2014,Number,7
25,03,2014,Number,20
25,03,2014,Number,26
25,03,2014,Number,28
25,03,2014,Number,50
25,03,2014,Star,2
25,03,2014,Star,8
21,03,2014,Number,7
21,03,2014,Number,30
21,03,2014,Number,37
21,03,2014,Number,39
21,03,2014,Number,42
21,03,2014,Star,5
21,03,2014,Star,7
18,03,2014,Number,8
18,03,2014,Number,27
18,03,2014,Number,34
18,03,2014,Number,36
18,03,2014,Number,39
18,03,2014,Star,5
18,03,2014,Star,10
14,03,2014,Number,6
14,03,2014,Number,24
14,03,2014,Number,25
14,03,2014,Number,27
14,03,2014,Number,30
14,03,2014,Star,5
14,03,2014,Star,9
11,03,2014,Number,1
11,03,2014,Number,4
11,03,2014,Number,23
11,03,2014,Number,33
11,03,2014,Number,44
11,03,2014,Star,7
11,03,2014,Star,8
7,03,2014,Number,5
7,03,2014,Number,10
7,03,2014,Number,38
7,03,2014,Number,40
7,03,2014,Number,41
7,03,2014,Star,1
7,03,2014,Star,8
4,03,2014,Number,3
4,03,2014,Number,5
4,03,2014,Number,22
4,03,2014,Number,27
4,03,2014,Number,44
4,03,2014,Star,1
4,03,2014,Star,6
28,02,2014,Number,12
28,02,2014,Number,32
28,02,2014,Number,38
28,02,2014,Number,43
28,02,2014,Number,44
28,02,2014,Star,2
28,02,2014,Star,7
25,02,2014,Number,21
25,02,2014,Number,25
25,02,2014,Number,28
25,02,2014,Number,35
25,02,2014,Number,42
25,02,2014,Star,4
25,02,2014,Star,6
21,02,2014,Number,13
21,02,2014,Number,17
21,02,2014,Number,28
21,02,2014,Number,30
21,02,2014,Number,32
21,02,2014,Star,5
21,02,2014,Star,7
18,02,2014,Number,23
18,02,2014,Number,26
18,02,2014,Number,36
18,02,2014,Number,37
18,02,2014,Number,49
18,02,2014,Star,6
18,02,2014,Star,7
14,02,2014,Number,2
14,02,2014,Number,4
14,02,2014,Number,6
14,02,2014,Number,19
14,02,2014,Number,39
14,02,2014,Star,2
14,02,2014,Star,7
11,02,2014,Number,8
11,02,2014,Number,17
11,02,2014,Number,25
11,02,2014,Number,41
11,02,2014,Number,47
11,02,2014,Star,1
11,02,2014,Star,2
7,02,2014,Number,3
7,02,2014,Number,17
7,02,2014,Number,19
7,02,2014,Number,46
7,02,2014,Number,47
7,02,2014,Star,9
7,02,2014,Star,10
4,02,2014,Number,1
4,02,2014,Number,21
4,02,2014,Number,33
4,02,2014,Number,37
4,02,2014,Number,38
4,02,2014,Star,4
4,02,2014,Star,8
31,01,2014,Number,8
31,01,2014,Number,10
31,01,2014,Number,15
31,01,2014,Number,16
31,01,2014,Number,31
31,01,2014,Star,8
31,01,2014,Star,9
28,01,2014,Number,18
28,01,2014,Number,20
28,01,2014,Number,23
28,01,2014,Number,42
28,01,2014,Number,48
28,01,2014,Star,2
28,01,2014,Star,9
24,01,2014,Number,5
24,01,2014,Number,19
24,01,2014,Number,34
24,01,2014,Number,35
24,01,2014,Number,41
24,01,2014,Star,1
24,01,2014,Star,5
21,01,2014,Number,4
21,01,2014,Number,12
21,01,2014,Number,35
21,01,2014,Number,42
21,01,2014,Number,48
21,01,2014,Star,5
21,01,2014,Star,8
17,01,2014,Number,19
17,01,2014,Number,26
17,01,2014,Number,32
17,01,2014,Number,33
17,01,2014,Number,42
17,01,2014,Star,4
17,01,2014,Star,10
14,01,2014,Number,18
14,01,2014,Number,20
14,01,2014,Number,25
14,01,2014,Number,26
14,01,2014,Number,37
14,01,2014,Star,10
14,01,2014,Star,11
10,01,2014,Number,1
10,01,2014,Number,2
10,01,2014,Number,11
10,01,2014,Number,27
10,01,2014,Number,29
10,01,2014,Star,1
10,01,2014,Star,10
7,01,2014,Number,2
7,01,2014,Number,20
7,01,2014,Number,27
7,01,2014,Number,33
7,01,2014,Number,45
7,01,2014,Star,6
7,01,2014,Star,10
3,01,2014,Number,3
3,01,2014,Number,27
3,01,2014,Number,31
3,01,2014,Number,38
3,01,2014,Number,44
3,01,2014,Star,3
3,01,2014,Star,8
31,12,2013,Number,13
31,12,2013,Number,20
31,12,2013,Number,24
31,12,2013,Number,29
31,12,2013,Number,45
31,12,2013,Star,3
31,12,2013,Star,7
27,12,2013,Number,1
27,12,2013,Number,6
27,12,2013,Number,13
27,12,2013,Number,22
27,12,2013,Number,28
27,12,2013,Star,5
27,12,2013,Star,10
24,12,2013,Number,5
24,12,2013,Number,19
24,12,2013,Number,31
24,12,2013,Number,43
24,12,2013,Number,50
24,12,2013,Star,2
24,12,2013,Star,6
20,12,2013,Number,12
20,12,2013,Number,13
20,12,2013,Number,17
20,12,2013,Number,22
20,12,2013,Number,43
20,12,2013,Star,3
20,12,2013,Star,10
17,12,2013,Number,6
17,12,2013,Number,8
17,12,2013,Number,27
17,12,2013,Number,37
17,12,2013,Number,41
17,12,2013,Star,7
17,12,2013,Star,10
13,12,2013,Number,1
13,12,2013,Number,22
13,12,2013,Number,23
13,12,2013,Number,24
13,12,2013,Number,31
13,12,2013,Star,6
13,12,2013,Star,11
10,12,2013,Number,6
10,12,2013,Number,24
10,12,2013,Number,35
10,12,2013,Number,49
10,12,2013,Number,50
10,12,2013,Star,1
10,12,2013,Star,7
6,12,2013,Number,1
6,12,2013,Number,2
6,12,2013,Number,18
6,12,2013,Number,31
6,12,2013,Number,36
6,12,2013,Star,7
6,12,2013,Star,10
3,12,2013,Number,6
3,12,2013,Number,13
3,12,2013,Number,15
3,12,2013,Number,29
3,12,2013,Number,32
3,12,2013,Star,2
3,12,2013,Star,9
29,11,2013,Number,2
29,11,2013,Number,7
29,11,2013,Number,10
29,11,2013,Number,23
29,11,2013,Number,43
29,11,2013,Star,4
29,11,2013,Star,7
26,11,2013,Number,19
26,11,2013,Number,23
26,11,2013,Number,27
26,11,2013,Number,42
26,11,2013,Number,44
26,11,2013,Star,3
26,11,2013,Star,5
22,11,2013,Number,13
22,11,2013,Number,25
22,11,2013,Number,26
22,11,2013,Number,40
22,11,2013,Number,50
22,11,2013,Star,8
22,11,2013,Star,9
19,11,2013,Number,14
19,11,2013,Number,15
19,11,2013,Number,19
19,11,2013,Number,36
19,11,2013,Number,45
19,11,2013,Star,1
19,11,2013,Star,10
15,11,2013,Number,3
15,11,2013,Number,13
15,11,2013,Number,15
15,11,2013,Number,29
15,11,2013,Number,42
15,11,2013,Star,1
15,11,2013,Star,4
12,11,2013,Number,14
12,11,2013,Number,29
12,11,2013,Number,37
12,11,2013,Number,40
12,11,2013,Number,48
12,11,2013,Star,2
12,11,2013,Star,11
8,11,2013,Number,20
8,11,2013,Number,28
8,11,2013,Number,35
8,11,2013,Number,42
8,11,2013,Number,43
8,11,2013,Star,8
8,11,2013,Star,10
5,11,2013,Number,6
5,11,2013,Number,12
5,11,2013,Number,13
5,11,2013,Number,35
5,11,2013,Number,38
5,11,2013,Star,2
5,11,2013,Star,3
1,11,2013,Number,7
1,11,2013,Number,19
1,11,2013,Number,29
1,11,2013,Number,30
1,11,2013,Number,33
1,11,2013,Star,3
1,11,2013,Star,8
29,10,2013,Number,9
29,10,2013,Number,10
29,10,2013,Number,30
29,10,2013,Number,32
29,10,2013,Number,37
29,10,2013,Star,2
29,10,2013,Star,6
25,10,2013,Number,2
25,10,2013,Number,3
25,10,2013,Number,10
25,10,2013,Number,31
25,10,2013,Number,38
25,10,2013,Star,6
25,10,2013,Star,10
22,10,2013,Number,29
22,10,2013,Number,33
22,10,2013,Number,39
22,10,2013,Number,41
22,10,2013,Number,44
22,10,2013,Star,9
22,10,2013,Star,11
18,10,2013,Number,5
18,10,2013,Number,25
18,10,2013,Number,36
18,10,2013,Number,46
18,10,2013,Number,47
18,10,2013,Star,2
18,10,2013,Star,6
15,10,2013,Number,18
15,10,2013,Number,27
15,10,2013,Number,39
15,10,2013,Number,43
15,10,2013,Number,47
15,10,2013,Star,4
15,10,2013,Star,7
11,10,2013,Number,6
11,10,2013,Number,12
11,10,2013,Number,17
11,10,2013,Number,23
11,10,2013,Number,43
11,10,2013,Star,5
11,10,2013,Star,9
8,10,2013,Number,23
8,10,2013,Number,24
8,10,2013,Number,26
8,10,2013,Number,33
8,10,2013,Number,42
8,10,2013,Star,3
8,10,2013,Star,5
4,10,2013,Number,6
4,10,2013,Number,20
4,10,2013,Number,24
4,10,2013,Number,35
4,10,2013,Number,50
4,10,2013,Star,5
4,10,2013,Star,10
1,10,2013,Number,19
1,10,2013,Number,23
1,10,2013,Number,25
1,10,2013,Number,44
1,10,2013,Number,48
1,10,2013,Star,8
1,10,2013,Star,9
27,09,2013,Number,11
27,09,2013,Number,15
27,09,2013,Number,38
27,09,2013,Number,41
27,09,2013,Number,43
27,09,2013,Star,2
27,09,2013,Star,6
24,09,2013,Number,10
24,09,2013,Number,20
24,09,2013,Number,26
24,09,2013,Number,28
24,09,2013,Number,43
24,09,2013,Star,9
24,09,2013,Star,11
20,09,2013,Number,5
20,09,2013,Number,11
20,09,2013,Number,35
20,09,2013,Number,38
20,09,2013,Number,45
20,09,2013,Star,2
20,09,2013,Star,3
17,09,2013,Number,13
17,09,2013,Number,17
17,09,2013,Number,21
17,09,2013,Number,42
17,09,2013,Number,44
17,09,2013,Star,9
17,09,2013,Star,11
13,09,2013,Number,4
13,09,2013,Number,6
13,09,2013,Number,14
13,09,2013,Number,27
13,09,2013,Number,33
13,09,2013,Star,5
13,09,2013,Star,10
10,09,2013,Number,7
10,09,2013,Number,11
10,09,2013,Number,14
10,09,2013,Number,28
10,09,2013,Number,30
10,09,2013,Star,2
10,09,2013,Star,10
6,09,2013,Number,11
6,09,2013,Number,23
6,09,2013,Number,25
6,09,2013,Number,32
6,09,2013,Number,37
6,09,2013,Star,4
6,09,2013,Star,7
3,09,2013,Number,5
3,09,2013,Number,9
3,09,2013,Number,16
3,09,2013,Number,18
3,09,2013,Number,42
3,09,2013,Star,7
3,09,2013,Star,9
30,08,2013,Number,2
30,08,2013,Number,17
30,08,2013,Number,25
30,08,2013,Number,36
30,08,2013,Number,45
30,08,2013,Star,5
30,08,2013,Star,9
27,08,2013,Number,7
27,08,2013,Number,30
27,08,2013,Number,38
27,08,2013,Number,40
27,08,2013,Number,43
27,08,2013,Star,2
27,08,2013,Star,6
23,08,2013,Number,1
23,08,2013,Number,6
23,08,2013,Number,26
23,08,2013,Number,30
23,08,2013,Number,37
23,08,2013,Star,5
23,08,2013,Star,8
20,08,2013,Number,5
20,08,2013,Number,11
20,08,2013,Number,42
20,08,2013,Number,49
20,08,2013,Number,50
20,08,2013,Star,8
20,08,2013,Star,11
16,08,2013,Number,20
16,08,2013,Number,24
16,08,2013,Number,27
16,08,2013,Number,37
16,08,2013,Number,39
16,08,2013,Star,5
16,08,2013,Star,10
13,08,2013,Number,5
13,08,2013,Number,17
13,08,2013,Number,20
13,08,2013,Number,47
13,08,2013,Number,50
13,08,2013,Star,1
13,08,2013,Star,4
9,08,2013,Number,4
9,08,2013,Number,7
9,08,2013,Number,9
9,08,2013,Number,23
9,08,2013,Number,24
9,08,2013,Star,8
9,08,2013,Star,9
6,08,2013,Number,16
6,08,2013,Number,17
6,08,2013,Number,31
6,08,2013,Number,47
6,08,2013,Number,49
6,08,2013,Star,3
6,08,2013,Star,11
2,08,2013,Number,21
2,08,2013,Number,36
2,08,2013,Number,37
2,08,2013,Number,42
2,08,2013,Number,48
2,08,2013,Star,4
2,08,2013,Star,7
30,07,2013,Number,3
30,07,2013,Number,4
30,07,2013,Number,11
30,07,2013,Number,14
30,07,2013,Number,43
30,07,2013,Star,1
30,07,2013,Star,6
26,07,2013,Number,12
26,07,2013,Number,23
26,07,2013,Number,29
26,07,2013,Number,38
26,07,2013,Number,49
26,07,2013,Star,3
26,07,2013,Star,4
23,07,2013,Number,14
23,07,2013,Number,15
23,07,2013,Number,16
23,07,2013,Number,19
23,07,2013,Number,44
23,07,2013,Star,4
23,07,2013,Star,5
19,07,2013,Number,13
19,07,2013,Number,16
19,07,2013,Number,24
19,07,2013,Number,26
19,07,2013,Number,35
19,07,2013,Star,2
19,07,2013,Star,5
16,07,2013,Number,19
16,07,2013,Number,23
16,07,2013,Number,34
16,07,2013,Number,47
16,07,2013,Number,50
16,07,2013,Star,4
16,07,2013,Star,6
12,07,2013,Number,18
12,07,2013,Number,26
12,07,2013,Number,32
12,07,2013,Number,33
12,07,2013,Number,42
12,07,2013,Star,2
12,07,2013,Star,3
9,07,2013,Number,16
9,07,2013,Number,18
9,07,2013,Number,31
9,07,2013,Number,38
9,07,2013,Number,49
9,07,2013,Star,4
9,07,2013,Star,10
5,07,2013,Number,4
5,07,2013,Number,12
5,07,2013,Number,15
5,07,2013,Number,28
5,07,2013,Number,33
5,07,2013,Star,1
5,07,2013,Star,10
2,07,2013,Number,11
2,07,2013,Number,13
2,07,2013,Number,14
2,07,2013,Number,28
2,07,2013,Number,30
2,07,2013,Star,4
2,07,2013,Star,5
28,06,2013,Number,1
28,06,2013,Number,15
28,06,2013,Number,28
28,06,2013,Number,35
28,06,2013,Number,47
28,06,2013,Star,1
28,06,2013,Star,7
25,06,2013,Number,4
25,06,2013,Number,5
25,06,2013,Number,13
25,06,2013,Number,27
25,06,2013,Number,35
25,06,2013,Star,1
25,06,2013,Star,2
21,06,2013,Number,10
21,06,2013,Number,11
21,06,2013,Number,30
21,06,2013,Number,36
21,06,2013,Number,45
21,06,2013,Star,1
21,06,2013,Star,2
18,06,2013,Number,17
18,06,2013,Number,24
18,06,2013,Number,33
18,06,2013,Number,41
18,06,2013,Number,44
18,06,2013,Star,1
18,06,2013,Star,11
14,06,2013,Number,10
14,06,2013,Number,25
14,06,2013,Number,41
14,06,2013,Number,47
14,06,2013,Number,48
14,06,2013,Star,6
14,06,2013,Star,10
11,06,2013,Number,5
11,06,2013,Number,7
11,06,2013,Number,9
11,06,2013,Number,25
11,06,2013,Number,41
11,06,2013,Star,1
11,06,2013,Star,5
7,06,2013,Number,7
7,06,2013,Number,14
7,06,2013,Number,26
7,06,2013,Number,45
7,06,2013,Number,50
7,06,2013,Star,2
7,06,2013,Star,7
4,06,2013,Number,31
4,06,2013,Number,33
4,06,2013,Number,34
4,06,2013,Number,37
4,06,2013,Number,40
4,06,2013,Star,1
4,06,2013,Star,6
31,05,2013,Number,27
31,05,2013,Number,28
31,05,2013,Number,29
31,05,2013,Number,34
31,05,2013,Number,43
31,05,2013,Star,5
31,05,2013,Star,10
28,05,2013,Number,8
28,05,2013,Number,13
28,05,2013,Number,26
28,05,2013,Number,34
28,05,2013,Number,38
28,05,2013,Star,3
28,05,2013,Star,11
24,05,2013,Number,7
24,05,2013,Number,17
24,05,2013,Number,22
24,05,2013,Number,27
24,05,2013,Number,40
24,05,2013,Star,2
24,05,2013,Star,3
21,05,2013,Number,7
21,05,2013,Number,8
21,05,2013,Number,19
21,05,2013,Number,28
21,05,2013,Number,29
21,05,2013,Star,5
21,05,2013,Star,9
17,05,2013,Number,6
17,05,2013,Number,20
17,05,2013,Number,24
17,05,2013,Number,25
17,05,2013,Number,50
17,05,2013,Star,9
17,05,2013,Star,10
14,05,2013,Number,7
14,05,2013,Number,8
14,05,2013,Number,24
14,05,2013,Number,27
14,05,2013,Number,36
14,05,2013,Star,5
14,05,2013,Star,11
10,05,2013,Number,1
10,05,2013,Number,32
10,05,2013,Number,35
10,05,2013,Number,45
10,05,2013,Number,48
10,05,2013,Star,4
10,05,2013,Star,11
7,05,2013,Number,13
7,05,2013,Number,27
7,05,2013,Number,28
7,05,2013,Number,42
7,05,2013,Number,43
7,05,2013,Star,4
7,05,2013,Star,6
3,05,2013,Number,3
3,05,2013,Number,5
3,05,2013,Number,34
3,05,2013,Number,40
3,05,2013,Number,49
3,05,2013,Star,2
3,05,2013,Star,3
30,04,2013,Number,13
30,04,2013,Number,36
30,04,2013,Number,40
30,04,2013,Number,43
30,04,2013,Number,50
30,04,2013,Star,5
30,04,2013,Star,9
26,04,2013,Number,11
26,04,2013,Number,16
26,04,2013,Number,24
26,04,2013,Number,38
26,04,2013,Number,40
26,04,2013,Star,2
26,04,2013,Star,5
23,04,2013,Number,1
23,04,2013,Number,4
23,04,2013,Number,7
23,04,2013,Number,10
23,04,2013,Number,50
23,04,2013,Star,4
23,04,2013,Star,11
19,04,2013,Number,1
19,04,2013,Number,8
19,04,2013,Number,42
19,04,2013,Number,46
19,04,2013,Number,48
19,04,2013,Star,4
19,04,2013,Star,7
16,04,2013,Number,1
16,04,2013,Number,11
16,04,2013,Number,22
16,04,2013,Number,33
16,04,2013,Number,50
16,04,2013,Star,4
16,04,2013,Star,6
12,04,2013,Number,5
12,04,2013,Number,10
12,04,2013,Number,15
12,04,2013,Number,28
12,04,2013,Number,45
12,04,2013,Star,3
12,04,2013,Star,9
9,04,2013,Number,15
9,04,2013,Number,35
9,04,2013,Number,38
9,04,2013,Number,44
9,04,2013,Number,48
9,04,2013,Star,5
9,04,2013,Star,10
5,04,2013,Number,1
5,04,2013,Number,11
5,04,2013,Number,17
5,04,2013,Number,32
5,04,2013,Number,39
5,04,2013,Star,2
5,04,2013,Star,7
2,04,2013,Number,12
2,04,2013,Number,17
2,04,2013,Number,25
2,04,2013,Number,29
2,04,2013,Number,41
2,04,2013,Star,1
2,04,2013,Star,4
29,03,2013,Number,13
29,03,2013,Number,30
29,03,2013,Number,43
29,03,2013,Number,44
29,03,2013,Number,46
29,03,2013,Star,5
29,03,2013,Star,9
26,03,2013,Number,4
26,03,2013,Number,26
26,03,2013,Number,30
26,03,2013,Number,42
26,03,2013,Number,44
26,03,2013,Star,6
26,03,2013,Star,11
22,03,2013,Number,12
22,03,2013,Number,27
22,03,2013,Number,32
22,03,2013,Number,34
22,03,2013,Number,49
22,03,2013,Star,8
22,03,2013,Star,9
19,03,2013,Number,19
19,03,2013,Number,32
19,03,2013,Number,35
19,03,2013,Number,37
19,03,2013,Number,44
19,03,2013,Star,1
19,03,2013,Star,9
15,03,2013,Number,4
15,03,2013,Number,14
15,03,2013,Number,21
15,03,2013,Number,24
15,03,2013,Number,39
15,03,2013,Star,3
15,03,2013,Star,10
12,03,2013,Number,2
12,03,2013,Number,4
12,03,2013,Number,10
12,03,2013,Number,22
12,03,2013,Number,50
12,03,2013,Star,5
12,03,2013,Star,8
8,03,2013,Number,3
8,03,2013,Number,20
8,03,2013,Number,23
8,03,2013,Number,28
8,03,2013,Number,42
8,03,2013,Star,8
8,03,2013,Star,11
5,03,2013,Number,8
5,03,2013,Number,19
5,03,2013,Number,31
5,03,2013,Number,33
5,03,2013,Number,39
5,03,2013,Star,2
5,03,2013,Star,7
1,03,2013,Number,1
1,03,2013,Number,11
1,03,2013,Number,29
1,03,2013,Number,36
1,03,2013,Number,42
1,03,2013,Star,4
1,03,2013,Star,5
26,02,2013,Number,3
26,02,2013,Number,12
26,02,2013,Number,13
26,02,2013,Number,17
26,02,2013,Number,30
26,02,2013,Star,2
26,02,2013,Star,6
22,02,2013,Number,15
22,02,2013,Number,16
22,02,2013,Number,28
22,02,2013,Number,36
22,02,2013,Number,37
22,02,2013,Star,2
22,02,2013,Star,11
19,02,2013,Number,12
19,02,2013,Number,15
19,02,2013,Number,28
19,02,2013,Number,30
19,02,2013,Number,44
19,02,2013,Star,8
19,02,2013,Star,9
15,02,2013,Number,2
15,02,2013,Number,4
15,02,2013,Number,22
15,02,2013,Number,28
15,02,2013,Number,42
15,02,2013,Star,4
15,02,2013,Star,9
12,02,2013,Number,5
12,02,2013,Number,11
12,02,2013,Number,16
12,02,2013,Number,25
12,02,2013,Number,28
12,02,2013,Star,7
12,02,2013,Star,9
8,02,2013,Number,9
8,02,2013,Number,11
8,02,2013,Number,14
8,02,2013,Number,34
8,02,2013,Number,44
8,02,2013,Star,10
8,02,2013,Star,11
5,02,2013,Number,6
5,02,2013,Number,25
5,02,2013,Number,31
5,02,2013,Number,40
5,02,2013,Number,45
5,02,2013,Star,6
5,02,2013,Star,7
1,02,2013,Number,5
1,02,2013,Number,21
1,02,2013,Number,34
1,02,2013,Number,37
1,02,2013,Number,38
1,02,2013,Star,1
1,02,2013,Star,6
29,01,2013,Number,9
29,01,2013,Number,16
29,01,2013,Number,26
29,01,2013,Number,36
29,01,2013,Number,39
29,01,2013,Star,2
29,01,2013,Star,6
25,01,2013,Number,3
25,01,2013,Number,10
25,01,2013,Number,18
25,01,2013,Number,31
25,01,2013,Number,37
25,01,2013,Star,2
25,01,2013,Star,4
22,01,2013,Number,1
22,01,2013,Number,10
22,01,2013,Number,44
22,01,2013,Number,45
22,01,2013,Number,48
22,01,2013,Star,1
22,01,2013,Star,4
18,01,2013,Number,4
18,01,2013,Number,26
18,01,2013,Number,27
18,01,2013,Number,30
18,01,2013,Number,39
18,01,2013,Star,3
18,01,2013,Star,10
15,01,2013,Number,22
15,01,2013,Number,38
15,01,2013,Number,40
15,01,2013,Number,42
15,01,2013,Number,47
15,01,2013,Star,1
15,01,2013,Star,11
11,01,2013,Number,4
11,01,2013,Number,22
11,01,2013,Number,29
11,01,2013,Number,37
11,01,2013,Number,41
11,01,2013,Star,4
11,01,2013,Star,7
8,01,2013,Number,2
8,01,2013,Number,20
8,01,2013,Number,22
8,01,2013,Number,26
8,01,2013,Number,47
8,01,2013,Star,5
8,01,2013,Star,9
4,01,2013,Number,4
4,01,2013,Number,10
4,01,2013,Number,22
4,01,2013,Number,27
4,01,2013,Number,41
4,01,2013,Star,8
4,01,2013,Star,10
1,01,2013,Number,2
1,01,2013,Number,7
1,01,2013,Number,8
1,01,2013,Number,36
1,01,2013,Number,49
1,01,2013,Star,1
1,01,2013,Star,11
28,12,2012,Number,17
28,12,2012,Number,24
28,12,2012,Number,26
28,12,2012,Number,27
28,12,2012,Number,49
28,12,2012,Star,3
28,12,2012,Star,5
25,12,2012,Number,14
25,12,2012,Number,18
25,12,2012,Number,20
25,12,2012,Number,23
25,12,2012,Number,32
25,12,2012,Star,3
25,12,2012,Star,10
21,12,2012,Number,3
21,12,2012,Number,5
21,12,2012,Number,22
21,12,2012,Number,40
21,12,2012,Number,42
21,12,2012,Star,3
21,12,2012,Star,10
18,12,2012,Number,14
18,12,2012,Number,18
18,12,2012,Number,20
18,12,2012,Number,35
18,12,2012,Number,44
18,12,2012,Star,2
18,12,2012,Star,5
14,12,2012,Number,10
14,12,2012,Number,11
14,12,2012,Number,29
14,12,2012,Number,40
14,12,2012,Number,43
14,12,2012,Star,3
14,12,2012,Star,11
11,12,2012,Number,1
11,12,2012,Number,4
11,12,2012,Number,9
11,12,2012,Number,43
11,12,2012,Number,50
11,12,2012,Star,6
11,12,2012,Star,8
7,12,2012,Number,10
7,12,2012,Number,16
7,12,2012,Number,18
7,12,2012,Number,31
7,12,2012,Number,42
7,12,2012,Star,2
7,12,2012,Star,5
4,12,2012,Number,5
4,12,2012,Number,10
4,12,2012,Number,28
4,12,2012,Number,29
4,12,2012,Number,44
4,12,2012,Star,2
4,12,2012,Star,4
30,11,2012,Number,10
30,11,2012,Number,18
30,11,2012,Number,23
30,11,2012,Number,24
30,11,2012,Number,40
30,11,2012,Star,3
30,11,2012,Star,4
27,11,2012,Number,6
27,11,2012,Number,10
27,11,2012,Number,23
27,11,2012,Number,44
27,11,2012,Number,49
27,11,2012,Star,1
27,11,2012,Star,7
23,11,2012,Number,1
23,11,2012,Number,9
23,11,2012,Number,11
23,11,2012,Number,20
23,11,2012,Number,40
23,11,2012,Star,1
23,11,2012,Star,5
20,11,2012,Number,28
20,11,2012,Number,30
20,11,2012,Number,42
20,11,2012,Number,45
20,11,2012,Number,49
20,11,2012,Star,5
20,11,2012,Star,10
16,11,2012,Number,10
16,11,2012,Number,15
16,11,2012,Number,19
16,11,2012,Number,23
16,11,2012,Number,41
16,11,2012,Star,2
16,11,2012,Star,9
13,11,2012,Number,11
13,11,2012,Number,16
13,11,2012,Number,21
13,11,2012,Number,24
13,11,2012,Number,29
13,11,2012,Star,2
13,11,2012,Star,6
9,11,2012,Number,14
9,11,2012,Number,21
9,11,2012,Number,22
9,11,2012,Number,28
9,11,2012,Number,47
9,11,2012,Star,4
9,11,2012,Star,5
6,11,2012,Number,7
6,11,2012,Number,20
6,11,2012,Number,25
6,11,2012,Number,35
6,11,2012,Number,41
6,11,2012,Star,1
6,11,2012,Star,9
2,11,2012,Number,3
2,11,2012,Number,6
2,11,2012,Number,10
2,11,2012,Number,11
2,11,2012,Number,44
2,11,2012,Star,3
2,11,2012,Star,4
30,10,2012,Number,23
30,10,2012,Number,24
30,10,2012,Number,25
30,10,2012,Number,31
30,10,2012,Number,44
30,10,2012,Star,2
30,10,2012,Star,3
26,10,2012,Number,5
26,10,2012,Number,6
26,10,2012,Number,9
26,10,2012,Number,27
26,10,2012,Number,38
26,10,2012,Star,5
26,10,2012,Star,11
23,10,2012,Number,1
23,10,2012,Number,28
23,10,2012,Number,35
23,10,2012,Number,38
23,10,2012,Number,50
23,10,2012,Star,2
23,10,2012,Star,10
19,10,2012,Number,16
19,10,2012,Number,29
19,10,2012,Number,37
19,10,2012,Number,40
19,10,2012,Number,44
19,10,2012,Star,8
19,10,2012,Star,10
16,10,2012,Number,10
16,10,2012,Number,32
16,10,2012,Number,40
16,10,2012,Number,41
16,10,2012,Number,49
16,10,2012,Star,2
16,10,2012,Star,8
12,10,2012,Number,6
12,10,2012,Number,7
12,10,2012,Number,17
12,10,2012,Number,35
12,10,2012,Number,43
12,10,2012,Star,2
12,10,2012,Star,8
9,10,2012,Number,2
9,10,2012,Number,8
9,10,2012,Number,10
9,10,2012,Number,23
9,10,2012,Number,25
9,10,2012,Star,8
9,10,2012,Star,9
5,10,2012,Number,9
5,10,2012,Number,16
5,10,2012,Number,18
5,10,2012,Number,19
5,10,2012,Number,21
5,10,2012,Star,2
5,10,2012,Star,3
2,10,2012,Number,4
2,10,2012,Number,16
2,10,2012,Number,21
2,10,2012,Number,36
2,10,2012,Number,42
2,10,2012,Star,7
2,10,2012,Star,8
28,09,2012,Number,20
28,09,2012,Number,23
28,09,2012,Number,26
28,09,2012,Number,30
28,09,2012,Number,33
28,09,2012,Star,6
28,09,2012,Star,9
25,09,2012,Number,7
25,09,2012,Number,25
25,09,2012,Number,27
25,09,2012,Number,48
25,09,2012,Number,49
25,09,2012,Star,1
25,09,2012,Star,4
21,09,2012,Number,4
21,09,2012,Number,19
21,09,2012,Number,34
21,09,2012,Number,41
21,09,2012,Number,43
21,09,2012,Star,7
21,09,2012,Star,11
18,09,2012,Number,6
18,09,2012,Number,7
18,09,2012,Number,38
18,09,2012,Number,39
18,09,2012,Number,44
18,09,2012,Star,7
18,09,2012,Star,9
14,09,2012,Number,3
14,09,2012,Number,10
14,09,2012,Number,23
14,09,2012,Number,27
14,09,2012,Number,44
14,09,2012,Star,7
14,09,2012,Star,9
11,09,2012,Number,6
11,09,2012,Number,15
11,09,2012,Number,22
11,09,2012,Number,37
11,09,2012,Number,44
11,09,2012,Star,2
11,09,2012,Star,4
7,09,2012,Number,13
7,09,2012,Number,15
7,09,2012,Number,30
7,09,2012,Number,35
7,09,2012,Number,42
7,09,2012,Star,4
7,09,2012,Star,6
4,09,2012,Number,11
4,09,2012,Number,17
4,09,2012,Number,18
4,09,2012,Number,39
4,09,2012,Number,44
4,09,2012,Star,5
4,09,2012,Star,10
31,08,2012,Number,16
31,08,2012,Number,28
31,08,2012,Number,31
31,08,2012,Number,33
31,08,2012,Number,48
31,08,2012,Star,7
31,08,2012,Star,11
